neg,neu,pos,q,preds,category,texts,processed,wc,uwc,hit
0.06966263354862774,0.7730390813472762,0.14954786681604443,0.007750418288051688,neu,pos,หึ้ยย,หึ้ยย,1,1,False
0.41022045101660515,0.4646010798855319,0.09361876724453085,0.03155970185333208,neu,neu,ฟอร์ด ไม่เลียนแบบเกียร์ ทนๆของโตโยต้าบ้างหละครับ ขนาดอีซูซุ ยังเอาเกียร์โตโยต้าไปใช้เลย,ฟอร์ด|ไม่|เลียน|แบบ|เกียร์|ทน|ๆ|ของ|โตโยต้า|บ้าง|หละ|ครับ|ขนาด|อีซูซุ|ยัง|เอา|เกียร์|โตโยต้า|ไป|ใช้|เลย,21,19,True
0.00017471278218777258,0.9897464098439802,0.010023876916126577,5.500045770557735e-05,neu,neu,"!!!! . บัตร Pre-Sale จะขายถึงเวลาเที่ยงคืน วันนี้เท่านั้น สามารถรีบจับจองบัตรกันได้ที่ http://go.eventpop.me/DNDwatercircus2018 💦💦💦 . DND X Chivas X Present “DND WATER CIRCUS”, April 12-15, 2018 @ DND Outdoor Space! . ชวนคุณมาสนุกกับเทศกาลสงกรานต์ที่จะพาคุณหลุดเข้าไปในโลกของคณะละครสัตว์และสวนสนุกน้ำ “DND WATER CIRCUS” 4 วัน 4 คืน ร่วมกับทีมดีเจ #TEAMDND และเหล่าศิลปินที่จะมาร่วมสร้างความสนุกและสาดน้ำไปด้วยกัน . •12/4/2018 : ""Season Five"" x ""Cocktail"" . •13/4/2018 : ""Tattoo Color"" x ""Mild"" . •14/4/2018 : ""The Toys"" x ""Two Poptorn"" . •15/4/2018 : ""UrboyTJ"" x ""Thaitanium"" . จำหน่ายบัตรแล้ววันนี้ที่ http://go.eventpop.me/DNDwatercircus2018 • Pre-Sale Ticket : . - 4 Days Pass : 1,200 บาท สามารถเข้างานได้ทั้ง 4 วัน มีจำนวนจำกัด . - 1 Days Pass : 500 บาท + 1 drink มีจำนวนจำกัด . More info & VIP Zone : 094.414.9266 / Line : @dnd.donotdisturb . AGE : 20+ . A GOOD TIME IS NOT TO BE DISTURBED . #DNDDoNotDisturb #DNDBoutiquePlayhouse #ChivasExtra #AbsolutThailand #Singhalight #RipCurl #CocaCola #Uber #Zaapparty #DNDWaterCircus","!|xxrep|.|บัตร|pre-sale|จะ|ขาย|ถึง|เวลา|เที่ยง|คืน|วัน|นี้|เท่า|นั้น|สามารถ|รีบ|จับจอง|บัตร|กัน|ได้|ที่|xxurl|💦xxrep|.|dnd|x|chivas|x|present|“|dnd|water|circus|”,|april|12|-|15|,|2018|@|dnd|outdoor|space|!|.|ชวน|คุณ|มา|สนุก|กับ|เทศ|กาล|สงกรานต์|ที่|จะ|พา|คุณ|หลุด|เข้า|ไป|ใน|โลก|ของ|คณะละคร|สัตว์|และ|สวน|สนุก|น้ำ|“|dnd|water|circus|”|4|วัน|4|คืน|ร่วม|กับ|ทีม|ดีเจ|#|teamdnd|และ|เหล่า|ศิลปิน|ที่|จะ|มา|ร่วม|สร้าง|ความ|สนุก|และ|สาด|น้ำ|ไป|ด้วย|กัน|.|•12|/|4/2018|:|""season|five|""|x|""|cocktail|""|.|•13|/|4/2018|:|""|tattoo|color|""|x|""|mild|""|.|•|14|/|4/2018|:|""|the|toys|""|x|""|two|poptorn""|.|•|15|/|4|/2018|:|""urboytj""|x|""|thaitanium|""|.|จำหน่าย|บัตร|แล้ว|วัน|นี้|ที่|xxurl|•|pre-sale|ticket|:|.|-|4|days|pass|:|1,|200|บาท|สามารถ|เข้า|งาน|ได้|ทั้ง|4|วัน|มี|จำนวน|จำกัด|.|-|1|days|pass|:|500|บาท|+|1|มี|จำนวน|จำกัด|.|more|info|&|vip|:|094.|414.9266|/|line|:|@dnd.donotdisturb|.|age|:|20|+|.|a|good|time|is|not|to|be|disturbed|.|#|dnddonotdisturb|#|dndboutiqueplayhouse|#|chivasextra|#|absolutthailand|#|singha|light|#|ripcurl|#|cocacola|#|uber|#|zaapparty|#|dndwatercircus",245,139,True
0.10517035239700488,0.7786415942724334,0.11472571811464036,0.0014623352159214365,neu,neu,กินแม็ค ทุกวันนิ ไปกินที่ญี่ปุ่นแล้วเอามาฝากเค้าด้วย,กิน|แม็ค|ทุก|วัน|นิ|ไป|กิน|ที่|ญี่ปุ่น|แล้ว|เอา|มา|ฝาก|เค้า|ด้วย,15,14,True
0.9407374940699382,0.00016033341581705456,0.05761710225988702,0.0014850702543577282,neg,neg,เบียร์ช้างรสชาติแม่งเหี้ยลงป่ะวะ รู้สึกแม่งไม่อร่อยเลยหลังๆ,เบียร์|ช้างรสชาติ|แม่ง|เหี้ย|ลง|ป่ะ|วะ|รู้สึก|แม่ง|ไม่|อร่อย|เลย|หลัง|ๆ,14,13,True
0.0030046590670490384,0.9639990705055592,0.01857682162914691,0.01441944879824488,neu,neu,แอดมินแนะนำให้โทรสอบถามกับฝ่ายรับสมัครงานก่อนค่ะ เพื่อสอบถามตำแหน่งงานว่างและจุดรับสมัครงาน สามารถโทรสอบถามได้ที่ 02-222-2222 ต่อเบอร์ 1207 หรือ 1214 ในวันจันทร์ - ศุกร์ เวลา 08.30 - 17.00 น. ค่ะ,แอดมิน|แนะนำ|ให้|โทร|สอบถาม|กับ|ฝ่าย|รับ|สมัคร|งาน|ก่อน|ค่ะ|เพื่อ|สอบถาม|ตำแหน่ง|งาน|ว่าง|และ|จุด|รับ|สมัคร|งาน|สามารถ|โทร|สอบถาม|ได้|ที่|-|2xxrep-2xxrep|ต่อ|เบอร์|1207|หรือ|1214|ใน|วัน|จันทร์|-|ศุกร์|เวลา|08.30|-|17.00|น.|ค่ะ,45,35,True
0.030639392330698692,0.923268112046916,0.042172136557196864,0.003920359065188383,neu,neu,แอดมินรับทราบเรื่องแลประสานงานเรียบร้อยแล้วนะคะ ทางหัวหน้างานจะเร่งดำเนินการและติดต่อกลับคุณลูกค้าภายในวันนี้ค่ะ,แอดมิน|รับ|ทราบ|เรื่อง|แล|ประสาน|งาน|เรียบร้อย|แล้ว|นะ|คะ|ทาง|หัวหน้า|งาน|จะ|เร่ง|ดำเนิน|การ|และ|ติดต่อ|กลับ|คุณ|ลูกค้า|ภาย|ใน|วัน|นี้|ค่ะ,28,27,True
0.06415426243038737,0.783352891909986,0.12553182664804818,0.026961019011578508,neu,pos,รอบะหมี่หยกอยู่นะครับ ของฟรีมีจริงหรือเปล่า,รอ|บะ|หมี่|หยก|อยู่|นะ|ครับ|ของ|ฟรี|มี|จริง|หรือ|เปล่า,13,13,False
0.35266455476966463,0.28127001407857866,0.3602832124129008,0.005782218738855879,pos,pos,ปีนี้นิสสันออกมาแต่ละตัวแจ่มแจ่มทั้งนั้น สวยทุกคัน,ปี|นี้|นิสสัน|ออก|มา|แต่|ละ|ตัว|แจ่มแจ่ม|ทั้งนั้น|สวย|ทุก|คัน,13,13,True
0.1345841411161367,0.7498064927419876,0.11284689810752191,0.0027624680343537743,neu,neu,ยึดระตำรวจดูเองเห็นบาน,ยึดระตำรวจ|ดู|เอง|เห็น|บาน,5,5,True
0.3468444348223902,0.5929185662319088,0.058271330500862195,0.0019656684448386918,neu,neu,เค จั่งบอกอีกเทือ,เค|จั่ง|บอก|อีก|เทือ,5,5,True
0.00833101046328014,0.9525126676680093,0.036184999706872785,0.0029713221618378844,neu,neu,คริสมาสต์นี้ ใครยังไม่มีแพลนไปไหน มารวมตัวกันที่นี่ !! 🍻💕🇹🇭 #TEAMDND Presents the perfect reunion party “DND X’MAS HOMECOMING” วันอาทิตย์ที่ 24 ธันวาคมนี้ ที่ DND พบกับคอนเสิร์ตจาก “Tillybirds” และ “Image The Voice” Free Entry!!! A GOOD TIME IS NOT TO BE DISTURBED RSVP : 094.414.9266 / Line @: @dnd.donotdisturb #DNDDoNotDisturb #DNDBoutiquePlayhouse #ChivasExtra #untoldproject #hangoverprojectbkk #cliqueofficialbkk #ignitebkk,คริสมาสต์|นี้|ใคร|ยัง|ไม่|มี|แพลน|ไป|ไหน|มา|รวม|ตัว|กัน|ที่|นี่|!|!|🍻|💕|🇹|🇭|#|teamdnd|presents|the|perfect|reunion|party|“|dnd|x’mas|homecoming|”|วัน|อาทิตย์|ที่|24|ธันวาคม|นี้|ที่|dnd|พบ|กับ|คอนเสิร์ต|จาก|“|tillybirds|”|และ|“|image|the|voice|”|free|entry|!|xxrep|a|good|time|is|not|to|be|disturbed|rsvp|:|094.|414.9266|/|line|@|:|@dnd.donotdisturb|#|dnddonotdisturb|#|dndboutiqueplayhouse|#|chivasextra|#|untoldproject|#|hangoverprojectbkk|#|cliqueofficialbkk|#|ignitebkk,89,70,True
0.7004543457141399,0.19540182330207007,0.07071992250802425,0.03342390847576576,neg,neg,กูงงสกินฟู้ดมาก อิดอก ส่งไปรให้กูเฉย ส่งได้ไงวะ ไปรไม่ปิดเหรอวะ งง,กูงงสกิน|ฟู้ด|มาก|อิดอก|ส่ง|ไป|ร|ให้|กู|เฉย|ส่ง|ได้|ไง|วะ|ไปรไม่|ปิด|เหรอวะ|งง,18,17,True
0.18049040845318418,0.5465974442585092,0.2691086662082333,0.0038034810800732155,neu,neu,เป็ดย่าง,เป็ด|ย่าง,2,2,True
0.07380960134252572,0.4330756009243131,0.4921471669758106,0.0009676307573504915,pos,pos,ไปเอมเค 5555,ไป|เอมเค|5xxrep,3,3,True
0.006530596103528886,0.39246482073798006,0.5971397980462989,0.0038647851121921812,pos,pos,(แจกๆๆคะ8แท่งของขวัญสงกรานต์) ลิปบาล์มกลิ่นพีช จากสารสกัดธรรมชาติอุดมด้วยวิตามินอี ช่วยให้ริมฝีปากอวบอิ่ม นุ่ม ชุ่มชื้นยาวนาน ทาแล้วฟิน ชอบมากๆ กติกา 1.ไลค์และแชร์เป็นสาธารณะ 2.กดไลค์เพจ Charleebrand_thailand 3.กด see frist เพจ เมคอัพ 4.แท๊กเพื่อน 1 คนในคอมเมนท์ แปะหลักฐานไว้นะคะ ประกาศผล วันที่ 10 เมษาค่า ขอให้โชคดีกันน่า คัดรางวัลจากลูกเพจที่น่ารักๆมีส่วนร่วมตลอดๆนะคะ,(|แจก|ๆ|ๆ|คะ|8|แท่ง|ของขวัญ|สงกรานต์|)|ลิปบาล์มกลิ่น|พีช|จาก|สาร|สกัดธรรมชาติ|อุดม|ด้วย|วิตามิน|อี|ช่วย|ให้|ริมฝีปาก|อวบอิ่ม|นุ่ม|ชุ่มชื้น|ยาวนาน|ทา|แล้ว|ฟิน|ชอบ|มาก|ๆ|กติกา|1.|ไลค์|และ|แชร์|เป็น|สาธารณะ|2|.|กด|ไลค์เพจ|charleebrand_thailand|3.|กด|see|frist|เพจ|เมคอัพ|4|.|แท๊ก|เพื่อน|1|คน|ใน|คอมเมนท์|แปะ|หลัก|ฐาน|ไว้|นะ|คะ|ประกาศ|ผล|วัน|ที่|10|เมษา|ค่า|ขอ|ให้|โชค|ดี|กัน|น่า|คัด|รางวัล|จาก|ลูก|เพจ|ที่|น่า|รัก|ๆ|มี|ส่วน|ร่วม|ตลอด|ๆ|นะ|คะ,93,79,True
0.6597212307069659,0.3083186450517391,0.020766713381080874,0.01119341086021407,neg,neu,ไม่จริงเลยค่ะ....ไปมาวันที่ 3 มค.61 วันเกิด..ถามพนักงานบอกไม่มีโปรอะไรนอกจากลด10%ของบัตรสมาชิคแค่นั้นค่ะ ไอติมหรือถ่ายรุปก็ไม่มีค่ะ ทานที่โลตัสศรีนครินทร์ค่ะ,ไม่|จริง|เลย|ค่ะ|.|xxrep|ไป|มา|วัน|ที่|3|มค.|61|วัน|เกิด|.|.|ถาม|พนักงาน|บอก|ไม่|มี|โปรอะไร|นอก|จาก|ลด|10|%|ของ|บัตร|สมาชิค|แค่|นั้น|ค่ะ|ไอ|ติม|หรือ|ถ่าย|รุป|ก็|ไม่|มี|ค่ะ|ทาน|ที่|โลตัส|ศรีนครินทร์|ค่ะ,48,38,False
0.14943724807576036,0.804801852139924,0.03869848457068187,0.007062415213633685,neu,neu,ทั่วราชอาณาจักร ทุกสาขา,ทั่ว|ราชอาณาจักร|ทุก|สาขา,4,4,True
0.04071870877470075,0.9265986295444382,0.0303829609623935,0.0022997007184675346,neu,neu,"โปรแกรมฉีดสีตรวจสวนหัวใจ (นอน รพ. 1 คืน) ทางโรงพยาบาลพญาไท 3 อยู่ที่ประมาณ 45,000 บาท (รวมค่าแพทย์และค่าบริการ ตามเงื่อนไขที่ รพ. กำหนด) ค่ะ ^^","โปรแกรม|ฉีด|สีตรวจ|สวน|หัวใจ|(|นอน|รพ.|1|คืน|)|ทาง|โรงพยาบาลพญาไท|3|อยู่|ที่|ประมาณ|45|,|0xxrep|บาท|(|รวม|ค่า|แพทย์|และ|ค่า|บริการ|ตาม|เงื่อนไข|ที่|รพ.|กำหนด|)|ค่ะ|^^",36,31,True
0.12889665779892087,0.47483396894653035,0.33498135924164807,0.061288014012900745,neu,neu,จะพลิกตัวท่าไหน ก็หายห่วงเรื่องซึมเปื้อน เพราะคืนนั้นของเดือนมีลอรีเอะ ซอฟท์ แอนด์ เซฟ ช่วย #บล็อกดีไม่มีซึม ใช่มั้ยค้า ;),จะ|พลิก|ตัว|ท่า|ไหน|ก็|หาย|ห่วง|เรื่อง|ซึม|เปื้อน|เพราะ|คืน|นั้น|ของ|เดือน|มี|ลอรีเอะ|ซอฟท์|แอนด์|เซฟ|ช่วย|#|บล็อก|ดี|ไม่|มี|ซึม|ใช่|มั้ย|ค้า|;|),33,31,True
0.04544617867831619,0.6243177666272858,0.3288603594267365,0.0013756952676614886,neu,pos,ไปกินบาบีกอนกัน ^_^,ไป|กิน|บาบีกอนกัน|^_^,4,4,False
0.15233842773681108,0.42607437533987436,0.4188767946832254,0.0027104022400891623,neu,neg,อยากกินนนน แต่ที่แฟไม่มีแม็คอ่ะ,อยาก|กิน|xxrep|แต่|ที่|แฟ|ไม่|มี|แม็คอ่ะ,9,9,False
0.34366778433347805,0.18923752822173387,0.46467209630454703,0.002422591140241063,pos,pos,กลุ่มเบจโดนซัดบิ๊กมัมแดกเค้กแล้วพลังเต็ม100มาสอยซันจิร่วง แต่เพราะเค้กอร่อยเลยปล่อยไปซักครั้ง #โอดะผู้หักมุม,กลุ่มเบจโดน|ซัด|บิ๊กมัม|แดก|เค้ก|แล้ว|พลัง|เต็ม|100|มา|สอย|ซันจิร่วง|แต่|เพราะ|เค้ก|อร่อย|เลย|ปล่อย|ไป|ซัก|ครั้ง|#|โอดะ|ผู้|หัก|มุม,26,25,True
0.22231545142408685,0.7064698777989786,0.061601960963020494,0.009612709813914013,neu,neg,ความมันส์จะเริ่มต้นในเดือนหน้ามีค. เมื่อว่าที่นับขับCHRทะยอยรับรถกันแล้ว กลุ่มช่วยไม่ให้เสียค่าโง่กดเข้าไปซุ่มดูก่อนที่นี้จ้ะ.. www.facebook.com/groups/weloveToyotaCHR,ความ|มันส์|จะ|เริ่มต้น|ใน|เดือน|หน้า|มี|ค.|เมื่อ|ว่า|ที่|นับ|ขับ|chr|ทะยอย|รับ|รถ|กัน|แล้ว|กลุ่ม|ช่วย|ไม่|ให้|เสีย|ค่า|โง่|กด|เข้า|ไป|ซุ่ม|ดู|ก่อน|ที่|นี้|จ้ะ|.|.|xxurl,39,37,False
0.7209763613686273,0.24828496738080272,0.023881143275302656,0.006857527975267424,neg,neu,บ้านเรามันเป็นสิ่งเสพติด5555ขำจิงๆปวดหัวกะประเทศไทย,บ้าน|เรา|มัน|เป็น|สิ่ง|เสพ|ติด|5|xxrepขำ|จิง|ๆ|ปวด|หัว|กะ|ประเทศ|ไทย,16,16,False
0.21057435441611635,0.5663142082259622,0.20869573994443047,0.014415697413490865,neu,neu,คือถ้ากดลิ้งไปแล้วไปมีให้ลงอีกคือได้ลงไปแล้วครับ แต่ถ้าว่ายังมีกดให้ลงอยู่คือพี่ยังไม่เคยลงอัดใหม่ครับ,คือ|ถ้า|กด|ลิ้ง|ไป|แล้ว|ไป|มี|ให้|ลง|อีก|คือ|ได้|ลง|ไป|แล้ว|ครับ|แต่|ถ้า|ว่า|ยัง|มี|กด|ให้|ลง|อยู่|คือ|พี่|ยัง|ไม่|เคย|ลง|อัด|ใหม่|ครับ,35,21,True
0.0399171387356588,0.8511918773786483,0.10210533218989647,0.006785651695796478,neu,pos,Hada Labo Anti-Anging Lotion เป็นสูตรที่ถูกพัฒนาใหม่ล่าสุด เพิ่มประสิทธิภาพการดูแลล้ำลึกถึงระดับเซลล์ผิว ช่วยซ่อมผิวแก่ โดยมี Elasgrow ส่วนผสมลิขสิทธิ์เฉพาะของ Hada Labo ช่วยให้ผิวยืดหยุ่นและกระชับได้ดีกว่าที่เคย และมี 3D Hyaluronic Acid ชนิดพิเศษ ช่วยกักเก็บความชุ่มชื่นได้ยาวนานยิ่งขึ้น เติมร่องริ้วรอยให้ผิวเรียบเนียน ดูอ่อนเยาว์ โดยจะใช้ตบเบาๆ Step แรกหลังล้างหน้าเพื่อเตรียมผิวให้พร้อมเปิดรับการบำรุงในขั้นตอนต่อไปได้อย่างดียิ่งขึ้นค่ะ :),hada|labo|anti-anging|lotion|เป็น|สูตร|ที่|ถูก|พัฒนา|ใหม่|ล่าสุด|เพิ่ม|ประสิทธิภาพ|การ|ดูแล|ล้ำลึก|ถึง|ระดับ|เซลล์|ผิว|ช่วย|ซ่อม|ผิว|แก่|โดย|มี|elasgrow|ส่วน|ผสม|ลิขสิทธิ์|เฉพาะ|ของ|hada|labo|ช่วย|ให้|ผิว|ยืดหยุ่น|และ|กระชับ|ได้|ดี|กว่า|ที่|เคย|และ|มี|3d|hyaluronic|acid|ชนิด|พิเศษ|ช่วย|กักเก็บ|ความ|ชุ่มชื่น|ได้|ยาว|นาน|ยิ่ง|ขึ้น|เติม|ร่องริ้วรอย|ให้|ผิว|เรียบเนียน|ดู|อ่อน|เยาว์|โดย|จะ|ใช้|ตบ|เบา|ๆ|step|แรก|หลัง|ล้าง|หน้า|เพื่อ|เตรียม|ผิว|ให้|พร้อม|เปิด|รับ|การ|บำรุง|ใน|ขั้นตอน|ต่อ|ไป|ได้|อย่าง|ดี|ยิ่ง|ขึ้น|ค่ะ|:|),101,81,False
0.001485379420737388,0.9732266808449439,0.025151016473706628,0.0001369232606121347,neu,neu,รพ.กรุงเทพพัทยา จัด Workshop : ไขความลับสุขภาพดีด้วยเทคนิค “ชะลอวัย” เมื่อวันเสาร์ที่ 9 ธันวาคม 2560 รพ.กรุงเทพพัทยา จัด Workshop : ไขความลับสุขภาพดีด้วยเทคนิค “ชะลอวัย” ชวนคุณมาไขความลับชะลอวัย โดย พญ.พันธลี ชื่นสัมพันธ์ แพทย์สาขาเวชศาสตร์ชะลอวัย ด้านโภชนาการและเมตาบอลิสึม รพ.กรุงเทพพัทยา และ คุณวิสสุตา กฤติยานิธิ นักกำหนดอาหาร และทีมนักโภชนาการ รพ.กรุงเทพพัทยา มาให้ความรู้แก่ผู้ร่วมกิจกรรม รวมถึงการทำอาหารเมนูสุขภาพด้วยตัวเองแบบง่าย ๆ โดยมีการให้ความรู้ในหัวข้อ ดังนี้ • วิธีดูแลสุขภาพคุณผู้ชาย คุณผู้หญิงให้กลับมาดูหนุ่มสาวขึ้นอีกครั้ง • ลองเช็คสัญญาณความเสื่อม คุณเข้าสู่วัยทองก่อนวัยหรือไม่? • เคล็ดลับกายฟิต หุ่นเฟริ์มเหมือนตอนหนุ่มสาว • DIY : Menu Lunch Box กินชะลอวัย ป้องกันโรคภัย ห่างไกลความอ้วน โดยในเดือนธันวาคมนี้ รพ.กรุงเทพพัทยา ได้มีการจัดแพ็กเกจตรวจสุขภาพ ในชื่อ แพ็กเกจสุขภาพดีรับปีใหม่ 2561 ราคาประหยัด ให้กับผู้ใส่ใจสุขภาพได้เลือกซื้อแพ้กเกจตรวจสุขภาพเป็นของขวัญมอบให้กับคนที่ท่านรัก โดยสามารถสอบถามรายละเอียดของแพ็กเกจตรวจสุขภาพได้ที่ รพ.กรุงเทพพัทยา หรือ โทร. 0 3333 3333,รพ.กรุงเทพ|พัทยา|จัด|workshop|:|ไข|ความ|ลับ|สุขภาพ|ดี|ด้วย|เทคนิค|“|ชะลอวัย|”|เมื่อ|วัน|เสาร์|ที่|9|ธันวาคม|2560|รพ.กรุงเทพ|พัทยา|จัด|workshop|:|ไข|ความ|ลับ|สุขภาพ|ดี|ด้วย|เทคนิค|“|ชะลอวัย|”|ชวน|คุณ|มา|ไข|ความ|ลับ|ชะลอวัย|โดย|พญ.พันธลี|ชื่น|สัมพันธ์|แพทย์|สาขา|เวชศาสตร์|ชะลอวัย|ด้าน|โภชนาการ|และ|เมตาบอลิสึม|รพ.กรุงเทพ|พัทยา|และ|คุณวิสสุตา|กฤติยานิธิ|นัก|กำหนด|อาหาร|และ|ทีม|นัก|โภชนาการ|รพ.กรุงเทพ|พัทยา|มา|ให้|ความ|รู้|แก่|ผู้|ร่วม|กิจกรรม|รวม|ถึง|การ|ทำ|อาหาร|เมนู|สุขภาพ|ด้วย|ตัว|เอง|แบบ|ง่าย|ๆ|โดย|มี|การ|ให้|ความ|รู้|ใน|หัวข้อ|ดัง|นี้|•|วิธี|ดูแล|สุขภาพ|คุณ|ผู้|ชาย|คุณ|ผู้|หญิง|ให้|กลับ|มา|ดู|หนุ่มสาว|ขึ้น|อีก|ครั้ง|•|ลอง|เช็ค|สัญญาณ|ความ|เสื่อม|คุณ|เข้า|สู่|วัยทองก่อน|วัย|หรือ|ไม่|?|•|เคล็ด|ลับ|กาย|ฟิต|หุ่น|เฟริ์ม|เหมือน|ตอน|หนุ่มสาว|•|diy|:|menu|lunch|box|กิน|ชะลอวัย|ป้องกัน|โรค|ภัย|ห่างไกล|ความ|อ้วน|โดย|ใน|เดือน|ธันวาคม|นี้|รพ.กรุงเทพ|พัทยา|ได้|มี|การ|จัด|แพ็กเกจ|ตรวจ|สุขภาพ|ใน|ชื่อ|แพ็กเกจ|สุขภาพ|ดี|รับ|ปี|ใหม่|2561|ราคา|ประหยัด|ให้|กับ|ผู้|ใส่|ใจ|สุขภาพ|ได้|เลือก|ซื้อ|แพ้กเกจ|ตรวจ|สุขภาพ|เป็น|ของขวัญ|มอบ|ให้|กับ|คน|ที่|ท่าน|รัก|โดย|สามารถ|สอบถาม|รายละเอียด|ของ|แพ็กเกจ|ตรวจ|สุขภาพ|ได้|ที่|รพ.กรุงเทพ|พัทยา|หรือ|โทร|.|0|3xxrep|3xxrep,221,133,True
0.12535877390950798,0.2538032914352145,0.6168821357790228,0.0039557988762546166,pos,pos,อยากกินลีโอเว้ยยยยยย55555,อยาก|กิน|ลี|โอ|เว้ย|xxrep5xxrep,6,6,True
0.03562576811788283,0.6126065478558207,0.35070836926268834,0.0010593147636081322,neu,neu,ปายๆๆ,ปาย|ๆ|ๆ,3,2,True
0.5501208012178173,0.34359681009875254,0.09623881642650764,0.010043572256922583,neg,neg,โห่ เซนพระราม2 ไม่มี😂,โห่|เซนพระราม|2|ไม่|มี|😂,6,6,True
0.7026017247820723,0.12506436775816815,0.17013247079832436,0.0022014366614351187,neg,neg,หมดอารมไปแดกบาบีก้อนเลยกุ เศร้าอีเหี้ยโอ้ย,หมด|อารม|ไป|แดก|บาบีก้อน|เลย|กุ|เศร้าอีเหี้ยโอ้ย,8,8,True
0.07873377414014046,0.5081085089479331,0.4102687011629665,0.0028890157489599175,neu,neu,โอ้ยยยลั่น 😂,โอ้ย|xxrep|ลั่น|😂,4,4,True
0.6540037326538163,0.27512139376249317,0.04315658100347241,0.02771829258021821,neg,neg,ไม่มีภูเก็ต,ไม่|มี|ภูเก็ต,3,3,True
0.00835569998667306,0.9754752349717967,0.01185441988944723,0.004314645152082972,neu,neu,SangSom 6 Red Open 2017 รอบ 32 คน แข่งในระบบ 4 ใน 7 เฟรม เวลา 11.30 น. วัชรา สุชาติกาญจน์ (เผือก เสรีทอง) 'พบ' ธีรพันธุ์ สุขยอด (คุ พะเยา) วันที่ 23 พฤศจิกายน 2560 New Lampang Snooker Club ลำปาง,sangsom|6|red|open|2017|รอบ|32|คน|แข่ง|ใน|ระบบ|4|ใน|7|เฟรม|เวลา|11.30|น.|วัชรา|สุชาติกาญจน์|(|เผือก|เสรีทอง|)|'พบ|'|ธีรพันธุ์|สุขยอด|(|คุ|พะเยา|)|วัน|ที่|23|พฤศจิกายน|2560|new|lampang|snooker|club|ลำปาง,42,39,True
0.005069073962206104,0.9855735218750175,0.008343911330424203,0.0010134928323522836,neu,neu,ภาพบรรยากาศ กิจกรรมเปิดตัวและทดลองขับ Toyota C-HR ใกล้ชิดกับพระเอกสุดหล่อ “ เติ้ล ธนพล” ที่ โชว์รูม โตโยต้า บัสส์ สาขาเกษตร-นวมินทร์ งานนี้ พูดได้ว่า เกินต้านทาน กับความโดดเด่น เป็นเอกลักษณ์ เทคโนโลยีเหนือชั้น สมบูรณ์แบบของ Toyota C-HR สนใจอยากสัมผัสด้วยตัวคุณเอง เชิญทดลองขับ ได้ที่ โชว์รูม โตโยต้า บัสส์ ทุกสาขา สอบถามเพิ่มเติม โทร. - สาขา เสรีไทย โทร. 0-2375-5775 - สาขา เกษตร-นวมินทร์ โทร. 0-2654-9999 - สาขา เพชรเกษม 88 โทร. 0-2862-8888 - สาขา ราชพฤกษ์ โทร. 0-2119-1111 - สาขา พระรามที่ 2 โทร. 0-2030-2222 - สาขา วิภาวดี โทร. 0-2080-8888 - สาขา รามอินทรา โทร. 0-2080-3333,ภาพ|บรรยากาศ|กิจกรรม|เปิด|ตัว|และ|ทดลอง|ขับ|toyota|c|-hr|ใกล้ชิด|กับ|พระ|เอก|สุด|หล่อ|“|เติ้ล|”|ที่|โชว์|รูม|โตโยต้า|บัสส์|สาขาเกษตร|-นวมินทร์|งาน|นี้|พูด|ได้|ว่า|เกิน|ต้าน|ทาน|กับ|ความ|โดดเด่น|เป็น|เอกลักษณ์|เทคโนโลยี|เหนือ|ชั้น|สมบูรณ์แบบ|ของ|toyota|c|-hr|สนใจ|อยาก|สัมผัส|ด้วย|ตัว|คุณ|เอง|เชิญ|ทดลอง|ขับ|ได้|ที่|โชว์|รูม|โตโยต้า|บัสส์|ทุก|สาขา|สอบถาม|เพิ่มเติม|โทร.|-|สาขา|เสรีไทย|โทร|.|0|-|2375|-|5775|-|สาขา|เกษตร|-นวมินทร์|โทร|.|0|-|2654|-|9xxrep|-|สาขา|เพชรเกษม|88|โทร|.|0|-|2862|-|8xxrep|-|สาขา|ราชพฤกษ์|โทร|.|0|-|2119|-|1xxrep|-|สาขา|พระราม|ที่|2|โทร|.|0|-|2030|-|2xxrep|-|สาขา|วิภาวดี|โทร|.|0|-|2080|-|8xxrep|-|สาขา|รามอินทรา|โทร|.|0|-|2080|-|3|xxrep,144,82,True
0.11572618731001436,0.8157818383864973,0.05740819823852122,0.011083776064967158,neu,neu,แอดมินถึงกับเงียบ,แอดมิน|ถึง|กับ|เงียบ,4,4,True
0.03368736739733105,0.8137972958943213,0.14251368190744423,0.010001654800903417,neu,neu,🤔,🤔,1,1,True
